id,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
1814,3,1,2,134,6,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,28,34,64,0,1,0,0.077669903,0.873015873,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,-1,-1,1,-1,1,0
1815,1,0,5,79,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,53,0,0,0,0,0.392156863,0.265306122,0,1,1,0,1,0.006535948,0,0,0,0,0,1,0,0,1,-1,0,-1,0,0,0
1816,1,0,2,94,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,70,0,0,0,0,0.216,0.647058824,0,1,1,1,0,0.016,0,0,0,0,0,1,0,1,1,-1,-1,0,0,1,0
1817,1,0,4,64,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,45,0,0,0,0,0,0.078431373,0,1,0,0,0,0.002597403,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
1818,3,1,1,43,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,21,15,0,0,0,0,0.008733625,0.995515695,0,1,0,1,0,0.104803493,0,0,0,0,0,0,0,0,1,1,-1,0,-1,1,0
1819,3,1,5,81,1,1,0,0,1,0,0,0,0,12,1,1,0,0,0,0,30,44,0,0,1,0,0.666666667,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,1,1,-1,0,1
1820,4,1,5,188,6,0,0,0,2,0,1,0,0,21,1,1,0,0,0,0,19,71,90,0,0,0,0,0.111111111,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,1
1821,2,0,3,50,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,27,0,0,0,0,0.923076923,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
1822,2,0,4,61,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,18,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
1823,4,1,2,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,16,0,0,0,0,0.04973545,0.065789474,0,1,0,0,0,0.143915344,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
1824,3,1,3,85,5,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,26,52,0,0,0,0,0.674157303,0.987951807,0,1,0,0,0,0.02247191,1,0,0,1,0,1,0,0,1,-1,-1,1,-1,-1,0
1825,1,0,5,71,2,0,0,0,0,0,0,0,0,16,1,1,0,0,0,0,16,48,0,0,0,0,0.398692811,0.666666667,0,0,0,0,0,0.019607843,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1826,2,1,3,90,7,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,18,65,0,0,0,0,0.176136364,0.901960784,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,-1,1,0,1,0
1827,2,1,2,47,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,26,0,0,0,0,0,0.058139535,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
1828,3,1,4,55,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,19,29,0,0,0,0,0,0.785714286,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,-1,1,1,-1,1
1829,2,0,3,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,13,0,0,0,0,0,0.153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1830,2,1,0,32,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,24,1,0,0,0,0,0.296,0.65,0,1,1,1,0,0.032,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
1831,2,1,0,30,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,22,1,0,0,0,0,0,0.086956522,0,1,0,0,0,0.7,0,0,0,0,1,0,1,0,1,1,1,1,1,-1,1
1832,1,0,5,54,1,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,19,28,0,0,0,0,0.923076923,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,-1,-1,1
1833,2,1,2,38,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,24,7,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,-1,1,-1,-1,1
1834,2,0,4,62,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16,39,0,0,0,0,0.5,0,0,1,0,0,0,0.5,0,0,0,0,0,1,0,0,1,0,1,1,1,-1,1
1835,3,1,3,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,48,0,0,1,0,0.066666667,0.875,1,1,0,0,0,0.933333333,0,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
1836,2,0,1,66,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,15,10,33,0,0,0,0.00990099,0.085714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
1837,2,1,4,107,12,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,16,84,0,0,0,0,0.086956522,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,-1,1,-1,1,0
1838,6,1,3,71,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,19,45,0,0,1,0,0.714285714,0.125,1,1,0,1,0,0.190476191,0,0,0,0,0,1,0,0,1,0,1,0,1,-1,1
1839,7,6,3,62,0,0,0,0,0,0,0,0,0,6,1,1,0,1,0,0,46,9,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,1,1,1,-1,1
1840,2,1,2,54,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11,36,0,0,0,0,0.039473684,0.073170732,0,1,1,0,1,0.144736842,0,0,0,0,0,0,0,0,1,0,1,-1,1,1,0
1841,2,1,6,63,0,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,19,37,0,0,0,0,0.048780488,0.049180328,0,0,0,0,0,0.024390244,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0
1842,2,0,4,73,1,0,0,0,0,0,0,0,0,22,1,1,0,0,0,0,13,53,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-1,1,-1,-1,1
1843,1,0,3,30,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1844,3,1,4,56,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18,31,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
1845,2,1,5,84,0,0,0,0,0,0,0,0,0,24,1,1,0,0,0,0,22,55,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,1,1,1,-1,1
1846,2,1,4,41,0,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,17,17,0,0,0,0,0.155887231,0.173469388,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,-1,1,0
1847,2,1,5,97,8,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,18,72,0,0,0,0,0.31147541,0.907407407,1,1,1,1,0,0.020491803,0,0,0,0,0,1,0,0,1,-1,-1,0,0,0,0
1848,3,1,3,47,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,21,19,0,0,0,0,0.201877934,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
1849,2,0,3,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1850,4,1,6,79,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,20,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
1851,4,1,2,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,18,0,0,1,0,0.043668122,0.436781609,0,1,0,0,0,0.951965066,0,0,0,0,0,1,0,0,1,1,1,1,0,-1,1
1852,3,1,2,64,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,17,21,18,0,0,0,0.107142857,0.263157895,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
1853,1,0,2,34,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,9,18,0,0,0,0,0.03030303,0.113207547,0,1,0,0,0,0.166666667,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
1854,2,1,8,127,7,1,0,0,0,0,0,0,0,20,1,1,0,0,0,0,28,92,0,0,0,0,0.134615385,0.463768116,0,1,1,1,0,0.086538462,0,0,0,0,1,1,0,1,1,-1,1,0,0,1,0
1855,2,1,3,46,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,21,0,0,0,0,0.013157895,0.307692308,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
1856,1,0,2,29,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16,6,0,0,0,0,0.258741259,0.027027027,0,1,0,0,0,0.055944056,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
1857,2,1,4,75,5,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,20,48,0,0,0,0,0.28030303,0.142857143,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0
1858,2,1,0,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,1,0,0,0,0,0.033210332,0.102564103,0,1,0,0,0,0.04797048,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
1859,2,1,3,59,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,38,13,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
1860,2,1,3,90,9,9,0,0,0,0,0,0,0,14,1,1,0,0,0,0,66,17,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
1861,3,1,3,61,3,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,24,30,0,0,0,0,0.141104295,0.962264151,0,1,0,0,0,0.018404908,0,0,0,0,0,1,0,0,1,0,-1,1,0,1,0
1862,3,0,5,175,1,0,0,0,0,0,2,9,0,22,1,0,1,0,1,0,11,31,125,0,1,0,0.1875,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
1863,3,1,1,32,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,14,11,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
1864,3,1,3,37,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,12,18,0,0,0,0,0.080118694,0.167701863,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,-1,0,1,0
1865,2,0,2,51,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,17,27,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
1866,2,1,0,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0,0,0,0,0.042735043,0.1875,0,1,0,0,0,0.037037037,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
1867,3,2,10,99,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,28,64,0,0,0,0,0.011494253,0.019230769,0,0,0,0,0,0.034482759,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0
1868,3,0,1,174,0,0,0,0,14,2,6,5,0,18,1,0,0,0,0,0,15,11,140,0,0,0,0.372093023,0.92,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,-1,-1,-1,-1,0,0
1869,2,0,2,88,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,18,63,0,0,0,0,0.017857143,0.448275862,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,1,1,-1,1,0
1870,3,0,2,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,17,0,0,0,0,0.666666667,0,0,1,0,0,0,0.333333333,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
1871,3,1,1,83,6,0,0,0,2,0,0,0,0,2,1,1,0,0,1,0,22,54,0,0,0,0,0.482758621,0.684210526,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,0,0
1872,2,1,2,86,6,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,21,58,0,0,0,0,0.315789474,0.378378378,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,-1,0,-1,1,0,0
1873,2,0,1,66,5,1,0,0,0,0,0,0,0,8,1,1,0,0,0,0,20,39,0,0,0,0,0.095652174,1,1,1,0,0,0,0.07826087,0,0,0,0,0,1,0,0,1,0,-1,1,-1,1,0
1874,3,0,5,51,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,13,31,0,0,0,0,0.096774194,0.142857143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
1875,2,1,4,50,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,16,27,0,0,0,0,0.125,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
1876,5,0,2,67,1,0,0,0,0,0,0,0,0,23,1,0,1,0,1,0,14,17,28,0,1,0,1,0.16,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,-1,1
1877,1,0,2,70,7,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,11,52,0,0,0,0,0.1375,0.642857143,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,1,0
1878,2,1,3,68,0,0,0,0,0,0,0,0,0,16,1,1,0,0,0,0,20,41,0,0,0,0,0,0.142857143,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,-1,1
1879,3,1,4,153,20,0,0,0,0,0,0,0,0,21,1,1,0,0,1,0,22,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,1,1,1,1,1
1880,2,0,5,59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,37,0,0,0,0,0.933333333,1,1,1,0,0,0,0.066666667,1,0,0,0,0,1,0,0,1,0,-1,1,-1,-1,1
1881,7,1,3,110,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,24,24,54,0,2,0,1,0.5,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,-1,1,1,0,-1,1
1882,2,1,4,105,6,0,0,0,0,0,1,0,0,14,1,1,0,0,1,0,19,58,20,0,0,0,0.046296296,0.95,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-1,-1,1,-1,1,0
1883,2,0,4,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,25,0,0,1,0,0.9,0.090909091,1,1,0,0,0,0.1,0,0,0,0,0,1,0,0,1,1,1,1,1,-1,1
1884,1,0,5,97,8,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,18,72,0,0,0,0,0.159574468,0.295454546,0,1,0,1,0,0.010638298,0,0,0,0,0,1,0,0,1,-1,0,0,0,1,0
1885,3,0,3,41,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,22,0,0,0,0,0.75,0,0,1,0,1,0,0.25,0,0,0,0,0,0,0,0,1,1,1,0,1,-1,1
1886,2,1,0,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0,0,0,0,0.066666667,0.333333333,0,0,0,1,0,0.133333333,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0
1887,3,1,2,41,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,20,0,0,0,0,0.023809524,0.214285714,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0
1888,3,1,3,58,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1,0,21,30,0,0,0,0,0.013333333,0.315789474,0,1,1,0,0,0.013333333,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0
1889,2,0,1,30,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,12,0,0,1,0,0.923076923,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
1890,2,1,0,44,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0
1891,2,0,3,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
1892,3,1,7,93,1,0,0,0,0,0,0,0,0,20,1,1,0,0,1,0,22,64,0,0,0,0,0,0.125,0,1,1,0,0,0.923076923,0,0,0,0,0,0,0,0,1,-1,1,1,1,-1,1
1893,2,0,4,56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,31,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
1894,3,1,3,57,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,25,25,0,0,0,0,1,0.142857143,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,-1,1
1895,2,1,4,89,2,0,0,0,0,0,0,0,0,20,1,1,0,0,0,0,22,60,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,1,1,1,-1,1
1896,2,0,4,76,1,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,18,33,17,0,0,0,0,0.115384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0
1897,2,0,2,54,1,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,15,32,0,0,0,0,0.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
1898,2,1,8,87,0,0,0,0,0,0,0,0,0,14,1,1,0,0,1,0,25,55,0,0,0,0,0.105263158,0.066666667,0,0,0,0,0,0.052631579,0,0,0,0,0,1,0,0,1,-1,1,1,1,1,0
1899,2,0,2,82,0,0,0,0,0,0,3,2,0,7,1,1,0,0,1,0,25,19,30,0,0,0,0.070422535,0.071428571,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0
1900,4,0,4,103,2,0,0,0,0,0,0,0,0,33,1,1,1,0,0,0,13,47,35,0,2,0,0,0.035714286,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,-1,1,1,1,1,1
1901,2,0,3,45,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,22,0,0,0,0,0.923076923,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
1902,2,0,2,45,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,18,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,-1,1,-1,-1,1
1903,1,0,2,116,17,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,24,85,0,0,0,0,0.181818182,0.222222222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
1904,2,0,4,59,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,14,38,0,0,1,0,0.75,0.222222222,1,1,0,0,0,0.125,0,0,0,0,0,0,0,0,1,0,1,1,0,-1,1
1905,1,0,2,97,4,0,0,0,0,0,1,0,0,5,1,1,0,0,0,0,18,57,14,0,0,0,0.119047619,0.333333333,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,-1,0,1,0,1,0
1906,2,0,0,27,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0,0,0,0,0.147058824,0.481481482,0,0,0,0,0,0.058823529,0,0,0,0,1,0,0,0,1,1,-1,1,0,1,0
1907,1,0,3,47,3,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,8,32,0,0,0,0,0.096,0.222222222,0,1,0,0,0,0.008,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0
1908,5,2,4,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,38,0,0,0,0,0.833333333,0.235294118,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,-1,1
1909,2,1,4,52,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1910,1,0,2,81,7,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,19,55,0,0,0,0,0.243243243,0.467532468,0,1,0,0,0,0.027027027,0,0,0,0,0,1,0,0,1,-1,-1,1,0,1,0
1911,4,1,5,191,2,0,0,0,7,0,3,2,0,22,1,1,0,0,1,0,18,69,96,0,0,0,0,0.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,1
1912,3,1,3,68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,38,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
1913,2,1,0,77,0,0,0,0,0,0,2,1,0,6,1,0,0,0,0,0,29,1,39,0,0,0,0.03125,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
1914,3,1,3,71,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,28,36,0,0,0,0,0,0.022222222,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
1915,3,1,2,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,17,0,0,1,0,0,0.166666667,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,-1,1
1916,2,1,3,68,1,1,0,0,0,0,0,0,0,24,1,1,0,0,1,0,21,40,0,0,0,0,0.055555556,0.090909091,0,1,1,0,0,0.944444444,0,0,1,0,0,1,0,0,1,0,1,1,1,-1,1
1917,1,0,7,132,2,1,0,0,0,0,1,0,0,40,1,1,0,0,1,0,14,76,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
1918,3,1,4,66,0,0,0,0,4,0,0,0,0,7,1,1,0,0,1,0,15,44,0,0,0,0,0.155844156,0.918918919,0,1,1,0,1,0.021645022,0,0,0,0,1,0,0,0,1,0,-1,-1,-1,1,0
1919,3,1,2,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,17,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
1920,2,0,3,41,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,22,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1921,5,3,2,48,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,22,19,0,0,1,0,0,0,0,1,0,0,0,0.960784314,0,0,0,0,0,0,0,0,-1,1,1,1,1,-1,1
1922,4,1,1,58,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,22,29,0,0,0,0,0,0,0,0,0,0,0,0.010526316,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
1923,3,1,2,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,6,0,0,0,0,0.777777778,0.222222222,0,1,0,0,0,0.222222222,0,0,0,0,0,1,0,0,1,1,1,1,0,-1,1
1924,4,0,2,78,0,0,0,0,0,0,4,3,0,25,1,1,0,0,0,0,16,13,41,0,0,0,0.207446809,0.12,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
1925,3,1,1,51,3,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,16,28,0,0,0,0,0.07826087,0.178571429,0,0,0,0,0,0.008695652,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
1926,2,0,3,142,0,0,0,0,1,0,0,0,0,5,1,1,0,0,0,0,14,121,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
1927,1,0,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,0,0,0,0,0.923076923,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
1928,3,0,3,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1929,2,1,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0,0,0.378378378,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
1930,4,0,3,93,2,0,0,0,0,0,0,0,0,22,1,0,1,0,0,0,13,37,35,0,2,0,0,0.035714286,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,-1,1,1,1,1,1
1931,1,0,3,63,0,0,0,0,0,0,0,0,0,21,1,1,0,0,0,0,18,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
1932,3,1,1,69,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,35,0,0,0,0,0.085714286,0.888888889,0,1,0,0,0,0.028571429,0,0,0,0,0,0,0,0,1,0,1,1,-1,1,0
1933,2,1,3,53,3,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,20,26,0,0,0,0,0.113207547,0.975609756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,1,0,1,0
1934,4,2,4,71,5,4,0,0,0,0,0,0,0,9,1,0,0,0,0,0,35,29,0,0,1,0,0,0.642857143,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,-1,1
1935,2,1,4,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,28,0,0,0,0,0.387096774,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1936,2,1,6,56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,32,0,0,0,0,1,0.105263158,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
1937,1,0,7,94,3,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,21,66,0,0,0,0,0.146341463,0.451612903,0,1,0,0,0,0.008130081,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,0
1938,2,0,4,76,0,0,0,0,1,0,1,0,0,14,1,1,0,0,0,0,14,41,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,1,1,1,1,0
